unique_id,price_paid,deed_date,postcode,property_type,new_build,estate_type,saon,paon,street,locality,town,district,county,transaction_category,linked_data_uri
"8A78B2AF-BDAF-5CB0-E053-6B04A8C0F504","178500","2019-04-12","LE12 7RQ","S","N","F","","17","CHALFONT DRIVE","SILEBY","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-BDAF-5CB0-E053-6B04A8C0F504/current"
"8A78B2AF-C033-5CB0-E053-6B04A8C0F504","208000","2019-04-05","LE12 7RT","S","N","F","","114","COSSINGTON ROAD","SILEBY","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-C033-5CB0-E053-6B04A8C0F504/current"
"8F1B26BD-E1F2-53DB-E053-6C04A8C03649","350000","2019-04-08","LE12 7RT","D","N","F","","188","COSSINGTON ROAD","SILEBY","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8F1B26BD-E1F2-53DB-E053-6C04A8C03649/current"
"87E1551E-56E2-6405-E053-6C04A8C0B2EE","175000","2019-04-18","LE12 7RW","D","N","F","","5","COSSINGTON ROAD","SILEBY","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-56E2-6405-E053-6C04A8C0B2EE/current"
"8A78B2AF-C047-5CB0-E053-6B04A8C0F504","189000","2019-04-18","LE12 7TQ","S","N","F","","170","HOMEFIELD ROAD","SILEBY","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-C047-5CB0-E053-6B04A8C0F504/current"
"8A78B2AF-BEFA-5CB0-E053-6B04A8C0F504","250000","2019-04-05","LE12 7UB","D","Y","F","","16","WATTERSON CLOSE","MOUNTSORREL","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-BEFA-5CB0-E053-6B04A8C0F504/current"
"8A78B2AF-BDA2-5CB0-E053-6B04A8C0F504","108000","2019-04-18","LE12 7UW","F","N","L","","9","BRADGATE CLOSE","SILEBY","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-BDA2-5CB0-E053-6B04A8C0F504/current"
"8A78B2AF-BDDC-5CB0-E053-6B04A8C0F504","187000","2019-04-12","LE12 7UY","T","N","F","","10","WOODWARD CLOSE","MOUNTSORREL","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-BDDC-5CB0-E053-6B04A8C0F504/current"
"8F1B26BD-E145-53DB-E053-6C04A8C03649","199000","2019-04-26","LE12 7WB","T","N","F","","6","MCQUEEN DRIVE","MOUNTSORREL","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8F1B26BD-E145-53DB-E053-6C04A8C03649/current"
"8A78B2AF-BE6F-5CB0-E053-6B04A8C0F504","126500","2019-04-26","LE12 7WX","F","N","L","FLAT 2","1","THE MALTINGS","SILEBY","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-BE6F-5CB0-E053-6B04A8C0F504/current"
"8CAC1318-6B61-0253-E053-6B04A8C08E51","260000","2019-04-12","LE12 7WZ","D","N","F","","1","WHEAT HILL END","SILEBY","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8CAC1318-6B61-0253-E053-6B04A8C08E51/current"
"8CAC1318-6BD1-0253-E053-6B04A8C08E51","191000","2019-04-02","LE12 7XD","S","Y","F","","1","FREDRICK STREET","SILEBY","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8CAC1318-6BD1-0253-E053-6B04A8C08E51/current"
"8A78B2AF-BF72-5CB0-E053-6B04A8C0F504","274950","2019-04-26","LE12 7YH","T","Y","F","","11","SEATON ROAD","MOUNTSORREL","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-BF72-5CB0-E053-6B04A8C0F504/current"
"8CAC1318-6CC1-0253-E053-6B04A8C08E51","271000","2019-04-30","LE12 7ZE","D","Y","F","","2","LOVETT CRESCENT","MOUNTSORREL","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8CAC1318-6CC1-0253-E053-6B04A8C08E51/current"
"919FEC05-715C-9A90-E053-6C04A8C0A300","272950","2019-04-26","LE12 7ZE","D","Y","F","","42","LOVETT CRESCENT","MOUNTSORREL","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/919FEC05-715C-9A90-E053-6C04A8C0A300/current"
"8A78B2B0-648B-5CB0-E053-6B04A8C0F504","190000","2019-04-04","LE12 8BS","T","N","F","","96","STATION ROAD","QUORN","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-648B-5CB0-E053-6B04A8C0F504/current"
"87E1551E-5283-6405-E053-6C04A8C0B2EE","237000","2019-04-16","LE12 8DB","T","N","F","","34","WOOD LANE","QUORN","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-5283-6405-E053-6C04A8C0B2EE/current"
"965B6D91-91FA-95E4-E053-6C04A8C07729","197000","2019-04-12","LE12 8DR","T","N","F","","7","FARNHAM STREET","QUORN","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/965B6D91-91FA-95E4-E053-6C04A8C07729/current"
"87E1551E-53A8-6405-E053-6C04A8C0B2EE","310000","2019-04-16","LE12 8EG","D","N","F","","2","PREVOST GARDENS","QUORN","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-53A8-6405-E053-6C04A8C0B2EE/current"
"87E1551E-5449-6405-E053-6C04A8C0B2EE","220000","2019-04-05","LE12 8FL","F","N","L","2","QUORN MILL","WEAVERS CLOSE","QUORN","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-5449-6405-E053-6C04A8C0B2EE/current"
"965B6D91-93EC-95E4-E053-6C04A8C07729","100000","2019-04-18","LE12 8GF","S","N","L","","17","JOHN EARL ROAD","BARROW UPON SOAR","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/965B6D91-93EC-95E4-E053-6C04A8C07729/current"
"8A78B2AF-BDDE-5CB0-E053-6B04A8C0F504","130000","2019-04-24","LE12 8GL","F","N","L","FLAT 2","19","MARIANNE CLOSE","BARROW UPON SOAR","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-BDDE-5CB0-E053-6B04A8C0F504/current"
"8A78B2AF-BE01-5CB0-E053-6B04A8C0F504","400000","2019-04-17","LE12 8GQ","D","N","F","","70","WILLOW ROAD","BARROW UPON SOAR","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-BE01-5CB0-E053-6B04A8C0F504/current"
"87E1551E-54F3-6405-E053-6C04A8C0B2EE","399950","2019-04-12","LE12 8GS","D","N","F","","11","FLINT LANE","BARROW UPON SOAR","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-54F3-6405-E053-6C04A8C0B2EE/current"
"8A78B2AF-BCC6-5CB0-E053-6B04A8C0F504","260000","2019-04-11","LE12 8JS","D","N","F","","94","COTES ROAD","BARROW UPON SOAR","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-BCC6-5CB0-E053-6B04A8C0F504/current"
"8A78B2AF-BBA5-5CB0-E053-6B04A8C0F504","165000","2019-04-18","LE12 8JZ","D","N","F","","6","THE ROOKERY","BARROW UPON SOAR","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-BBA5-5CB0-E053-6B04A8C0F504/current"
"8CAC1318-6B17-0253-E053-6B04A8C08E51","432500","2019-04-08","LE12 8LB","S","N","F","","4","THE OLD GLEBE","QUORN","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8CAC1318-6B17-0253-E053-6B04A8C08E51/current"
"87E1551E-56EB-6405-E053-6C04A8C0B2EE","220000","2019-04-01","LE12 8LQ","S","N","F","","51","MILL LANE","BARROW UPON SOAR","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-56EB-6405-E053-6C04A8C0B2EE/current"
"8A78B2AF-BC08-5CB0-E053-6B04A8C0F504","715000","2019-04-12","LE12 8LT","D","N","F","","186","SILEBY ROAD","BARROW UPON SOAR","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-BC08-5CB0-E053-6B04A8C0F504/current"
"8A78B2AF-BE0C-5CB0-E053-6B04A8C0F504","215000","2019-04-18","LE12 8NT","D","N","F","","121A","MELTON ROAD","BARROW UPON SOAR","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-BE0C-5CB0-E053-6B04A8C0F504/current"
"87E1551E-5521-6405-E053-6C04A8C0B2EE","570000","2019-04-08","LE12 8NY","D","N","F","","11","FLANDERS CLOSE","QUORN","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-5521-6405-E053-6C04A8C0B2EE/current"
"8CAC1318-69AC-0253-E053-6B04A8C08E51","220000","2019-04-24","LE12 8PJ","S","N","F","","16","BEAUMONT ROAD","BARROW UPON SOAR","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8CAC1318-69AC-0253-E053-6B04A8C08E51/current"
"87E1551E-536F-6405-E053-6C04A8C0B2EE","110250","2019-04-05","LE12 8PN","S","N","F","","8","BRIDGE STREET","BARROW UPON SOAR","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-536F-6405-E053-6C04A8C0B2EE/current"
"8A78B2AF-BBF5-5CB0-E053-6B04A8C0F504","218000","2019-05-01","LE12 8QJ","S","N","F","","10","DERWENT ROAD","BARROW UPON SOAR","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-BBF5-5CB0-E053-6B04A8C0F504/current"
"87E1551E-533B-6405-E053-6C04A8C0B2EE","235000","2019-04-12","LE12 8QQ","D","N","F","","13","THIRLMERE ROAD","BARROW UPON SOAR","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-533B-6405-E053-6C04A8C0B2EE/current"
"87E1551E-5383-6405-E053-6C04A8C0B2EE","458000","2019-04-01","LE12 8RJ","D","N","F","","22","SWINFIELD ROAD","QUORN","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-5383-6405-E053-6C04A8C0B2EE/current"
"8A78B2B0-6405-5CB0-E053-6B04A8C0F504","425000","2019-04-26","LE12 8UG","D","N","F","","63","MAIN STREET","WOODTHORPE","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-6405-5CB0-E053-6B04A8C0F504/current"
"8A78B2AF-BE73-5CB0-E053-6B04A8C0F504","449950","2019-04-18","LE12 8WT","D","N","F","","20","WYKES CLOSE","QUORN","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-BE73-5CB0-E053-6B04A8C0F504/current"
"9FF0D969-E86C-11ED-E053-6C04A8C06383","239995","2019-04-11","LE12 8WW","S","Y","F","","5","YEW TREE CLOSE","BARROW UPON SOAR","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/9FF0D969-E86C-11ED-E053-6C04A8C06383/current"
"8A78B2AF-BDF1-5CB0-E053-6B04A8C0F504","260000","2019-05-01","LE12 8YG","S","N","F","","6","SAXON WAY","BARROW UPON SOAR","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-BDF1-5CB0-E053-6B04A8C0F504/current"
"93E6821E-82DF-40FD-E053-6B04A8C0C1DF","232950","2019-04-26","LE12 8ZU","S","Y","F","","2","DARBY CLOSE","BARROW UPON SOAR","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/93E6821E-82DF-40FD-E053-6B04A8C0C1DF/current"
"8CAC1319-0AF6-0253-E053-6B04A8C08E51","119785","2019-04-30","LE12 8ZU","S","Y","F","","3","DARBY CLOSE","BARROW UPON SOAR","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/8CAC1319-0AF6-0253-E053-6B04A8C08E51/current"
"93E6821E-82E6-40FD-E053-6B04A8C0C1DF","230000","2019-04-26","LE12 8ZU","S","Y","F","","4","DARBY CLOSE","BARROW UPON SOAR","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/93E6821E-82E6-40FD-E053-6B04A8C0C1DF/current"
"8CAC1319-0AF5-0253-E053-6B04A8C08E51","119785","2019-04-30","LE12 8ZU","S","Y","F","","5","DARBY CLOSE","BARROW UPON SOAR","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/8CAC1319-0AF5-0253-E053-6B04A8C08E51/current"
"87E1551E-5392-6405-E053-6C04A8C0B2EE","92000","2019-04-08","LE12 9AL","T","N","F","","34","FIELD STREET","SHEPSHED","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-5392-6405-E053-6C04A8C0B2EE/current"
"87E1551E-568D-6405-E053-6C04A8C0B2EE","230000","2019-04-10","LE12 9BD","D","N","F","","7","MANOR GARDENS","SHEPSHED","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-568D-6405-E053-6C04A8C0B2EE/current"
"87E1551E-5296-6405-E053-6C04A8C0B2EE","135001","2019-04-12","LE12 9BL","T","N","F","","82","FAIRWAY ROAD","SHEPSHED","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-5296-6405-E053-6C04A8C0B2EE/current"
"8A78B2AF-BE89-5CB0-E053-6B04A8C0F504","152500","2019-04-23","LE12 9BP","T","N","F","","16","CUMBRIAN WAY","SHEPSHED","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-BE89-5CB0-E053-6B04A8C0F504/current"
"8A78B2AF-BC62-5CB0-E053-6B04A8C0F504","200000","2019-04-15","LE12 9DS","D","N","F","","7A","FAIRWAY ROAD","SHEPSHED","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-BC62-5CB0-E053-6B04A8C0F504/current"
"8A78B2AF-C049-5CB0-E053-6B04A8C0F504","269950","2019-04-15","LE12 9ED","D","N","F","","15","CHEVIOT DRIVE","SHEPSHED","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-C049-5CB0-E053-6B04A8C0F504/current"
"8A78B2AF-BDBE-5CB0-E053-6B04A8C0F504","300000","2019-04-18","LE12 9EH","D","N","F","","1","ABBEY CLOSE","SHEPSHED","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-BDBE-5CB0-E053-6B04A8C0F504/current"
"87E1551E-5477-6405-E053-6C04A8C0B2EE","195000","2019-04-18","LE12 9EH","T","N","F","","76","ABBEY CLOSE","SHEPSHED","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-5477-6405-E053-6C04A8C0B2EE/current"
"8CAC1318-6BD4-0253-E053-6B04A8C08E51","235000","2019-04-05","LE12 9FT","S","Y","F","","3","CLOVER ROAD","SHEPSHED","LOUGHBOROUGH","NORTH WEST LEICESTERSHIRE","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8CAC1318-6BD4-0253-E053-6B04A8C08E51/current"
"8CAC1318-6BD8-0253-E053-6B04A8C08E51","235000","2019-04-05","LE12 9FT","S","Y","F","","5","CLOVER ROAD","SHEPSHED","LOUGHBOROUGH","NORTH WEST LEICESTERSHIRE","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8CAC1318-6BD8-0253-E053-6B04A8C08E51/current"
"8A78B2AF-BF42-5CB0-E053-6B04A8C0F504","174000","2019-04-12","LE12 9FX","S","Y","F","","17","DAISY LANE","SHEPSHED","LOUGHBOROUGH","NORTH WEST LEICESTERSHIRE","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-BF42-5CB0-E053-6B04A8C0F504/current"
"8F1B26BD-E2CD-53DB-E053-6C04A8C03649","325000","2019-04-16","LE12 9FX","D","Y","F","","28","DAISY LANE","SHEPSHED","LOUGHBOROUGH","NORTH WEST LEICESTERSHIRE","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8F1B26BD-E2CD-53DB-E053-6C04A8C03649/current"
"8A78B2AF-BB33-5CB0-E053-6B04A8C0F504","170000","2019-04-26","LE12 9HT","S","N","F","","36","KINGS ROAD","SHEPSHED","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-BB33-5CB0-E053-6B04A8C0F504/current"
"87E1551E-56C4-6405-E053-6C04A8C0B2EE","175000","2019-04-05","LE12 9JE","T","N","F","","15","SPRING LANE","SHEPSHED","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-56C4-6405-E053-6C04A8C0B2EE/current"
"8A78B2AF-BCD7-5CB0-E053-6B04A8C0F504","138500","2019-04-17","LE12 9JL","S","N","F","","22","DOMONT CLOSE","SHEPSHED","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-BCD7-5CB0-E053-6B04A8C0F504/current"
"87E1551E-5518-6405-E053-6C04A8C0B2EE","272500","2019-04-12","LE12 9LB","S","N","F","","2C","ANSON ROAD","SHEPSHED","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-5518-6405-E053-6C04A8C0B2EE/current"
"8A78B2AF-BCA9-5CB0-E053-6B04A8C0F504","184950","2019-04-15","LE12 9LF","S","N","F","","19","GLENFIELDS","SHEPSHED","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-BCA9-5CB0-E053-6B04A8C0F504/current"
"87E1551E-554E-6405-E053-6C04A8C0B2EE","249950","2019-04-05","LE12 9LN","D","N","F","","37","LITTLE HAW LANE","SHEPSHED","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-554E-6405-E053-6C04A8C0B2EE/current"
"8A78B2AF-BB41-5CB0-E053-6B04A8C0F504","100000","2019-04-16","LE12 9NU","S","N","F","","1","GARENDON ROAD","SHEPSHED","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-BB41-5CB0-E053-6B04A8C0F504/current"
"8CAC1318-69BD-0253-E053-6B04A8C08E51","191000","2019-04-17","LE12 9NX","S","N","F","","48","GARENDON ROAD","SHEPSHED","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8CAC1318-69BD-0253-E053-6B04A8C08E51/current"
"87E1551E-56BE-6405-E053-6C04A8C0B2EE","180000","2019-04-01","LE12 9PN","S","N","F","","176","CONWAY DRIVE","SHEPSHED","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-56BE-6405-E053-6C04A8C0B2EE/current"
"8A78B2AF-BB38-5CB0-E053-6B04A8C0F504","175000","2019-04-26","LE12 9PP","S","N","F","","17","CONWAY DRIVE","SHEPSHED","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-BB38-5CB0-E053-6B04A8C0F504/current"
"8A78B2AF-C02A-5CB0-E053-6B04A8C0F504","155000","2019-04-24","LE12 9PP","S","N","F","","31","CONWAY DRIVE","SHEPSHED","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-C02A-5CB0-E053-6B04A8C0F504/current"
"87E1551E-56E8-6405-E053-6C04A8C0B2EE","147500","2019-04-05","LE12 9PP","S","N","F","","83","CONWAY DRIVE","SHEPSHED","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-56E8-6405-E053-6C04A8C0B2EE/current"
"87E1551E-56D3-6405-E053-6C04A8C0B2EE","185000","2019-04-15","LE12 9PX","S","N","F","","40","BALMORAL AVENUE","SHEPSHED","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-56D3-6405-E053-6C04A8C0B2EE/current"
"87E1551E-5541-6405-E053-6C04A8C0B2EE","211000","2019-04-17","LE12 9PX","S","N","F","","42","BALMORAL AVENUE","SHEPSHED","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-5541-6405-E053-6C04A8C0B2EE/current"
"8A78B2AF-BE6C-5CB0-E053-6B04A8C0F504","227500","2019-04-05","LE12 9QA","S","N","F","","17","BUTTERCUP LANE","SHEPSHED","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-BE6C-5CB0-E053-6B04A8C0F504/current"
"8A78B2AF-BB25-5CB0-E053-6B04A8C0F504","125000","2019-04-30","LE12 9QP","T","N","F","","6","SPRINGFIELD ROAD","SHEPSHED","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-BB25-5CB0-E053-6B04A8C0F504/current"
"87E1551E-52EA-6405-E053-6C04A8C0B2EE","102000","2019-04-05","LE12 9QQ","T","N","F","","51","GRIFFIN CLOSE","SHEPSHED","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-52EA-6405-E053-6C04A8C0B2EE/current"
"87E1551E-52E9-6405-E053-6C04A8C0B2EE","67500","2019-04-12","LE12 9QQ","F","N","L","","123","GRIFFIN CLOSE","SHEPSHED","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-52E9-6405-E053-6C04A8C0B2EE/current"
"87E1551E-56EE-6405-E053-6C04A8C0B2EE","205000","2019-04-12","LE12 9RP","S","N","F","","7","HATHERN ROAD","SHEPSHED","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-56EE-6405-E053-6C04A8C0B2EE/current"
"87E1551E-5672-6405-E053-6C04A8C0B2EE","300000","2019-04-18","LE12 9SZ","D","N","F","","4","DAWSONS ROAD","OSGATHORPE","LOUGHBOROUGH","NORTH WEST LEICESTERSHIRE","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-5672-6405-E053-6C04A8C0B2EE/current"
"8A78B2AF-C037-5CB0-E053-6B04A8C0F504","370000","2019-04-30","LE12 9TW","S","N","F","","4","GRACEDIEU LANE","BELTON","LOUGHBOROUGH","NORTH WEST LEICESTERSHIRE","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-C037-5CB0-E053-6B04A8C0F504/current"
"8CAC1318-6AD3-0253-E053-6B04A8C08E51","112000","2019-04-23","LE12 9UR","F","N","L","","14","WATTS DRIVE","SHEPSHED","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8CAC1318-6AD3-0253-E053-6B04A8C08E51/current"
"8A78B2AF-BF4F-5CB0-E053-6B04A8C0F504","289995","2019-04-26","LE12 9WD","D","Y","F","","6","SWIFT AVENUE","SHEPSHED","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-BF4F-5CB0-E053-6B04A8C0F504/current"
"8A78B2AF-BFE9-5CB0-E053-6B04A8C0F504","239995","2019-04-30","LE12 9WE","D","Y","F","","12","WAGTAIL ROAD","SHEPSHED","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-BFE9-5CB0-E053-6B04A8C0F504/current"
"8A78B2AF-BF63-5CB0-E053-6B04A8C0F504","256995","2019-04-26","LE12 9WF","D","Y","F","","23","WOODPECKER WAY","SHEPSHED","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-BF63-5CB0-E053-6B04A8C0F504/current"
"9DBAD221-EB2B-6EB3-E053-6B04A8C0F257","260995","2019-04-26","LE12 9WF","D","Y","F","","39","WOODPECKER WAY","SHEPSHED","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/9DBAD221-EB2B-6EB3-E053-6B04A8C0F257/current"
